W03,金門縣,金城鎮,水頭段,22-21
W03,金門縣,金城鎮,水頭段,22-3
W03,金門縣,金城鎮,水頭段,22-22
T06,屏東縣,長治鄉,繁昌段,621-1
T06,屏東縣,長治鄉,繁昌段,621-2
T06,屏東縣,長治鄉,繁昌段,621-3
T06,屏東縣,長治鄉,繁昌段,621-4
T06,屏東縣,長治鄉,繁昌段,621-5
T06,屏東縣,長治鄉,繁昌段,621-6
D24,臺南市,北門區,溪底寮段三寮灣小段,405-1
Q14,嘉義縣,中埔鄉,下六段司公舘小段,435
Q14,嘉義縣,中埔鄉,下六段司公舘小段,435-5
Q14,嘉義縣,中埔鄉,下六段司公舘小段,435-6
Q14,嘉義縣,中埔鄉,下六段司公舘小段,436
Q14,嘉義縣,中埔鄉,下六段司公舘小段,436-2
Q14,嘉義縣,中埔鄉,下六段司公舘小段,436-3
D22,臺南市,七股區,樹子腳段,452-1
D22,臺南市,七股區,樹子腳段,454-1
D22,臺南市,七股區,樹子腳段,454-2
D22,臺南市,七股區,樹子腳段,455-1
D22,臺南市,七股區,樹子腳段,456-1
D22,臺南市,七股區,樹子腳段,456-2
D22,臺南市,七股區,樹子腳段,457-2
D22,臺南市,七股區,樹子腳段,4547-3
D22,臺南市,七股區,樹子腳段,457-4
D22,臺南市,七股區,樹子腳段,458-2
D22,臺南市,七股區,樹子腳段,458-3
D22,臺南市,七股區,樹子腳段,458-4
D22,臺南市,七股區,樹子腳段,458-5
D22,臺南市,七股區,樹子腳段,458-6
D22,臺南市,七股區,樹子腳段,458-7
D22,臺南市,七股區,樹子腳段,458-8
D22,臺南市,七股區,樹子腳段,459-1
D22,臺南市,七股區,樹子腳段,459-2
D22,臺南市,七股區,樹子腳段,459-3
D22,臺南市,七股區,樹子腳段,459-4
D22,臺南市,七股區,樹子腳段,459-5
D22,臺南市,七股區,樹子腳段,460-1
D22,臺南市,七股區,樹子腳段,462-1
D22,臺南市,七股區,樹子腳段,462-2
D22,臺南市,七股區,樹子腳段,466-2
D22,臺南市,七股區,樹子腳段,466-3
D22,臺南市,七股區,樹子腳段,468-2
D22,臺南市,七股區,樹子腳段,468-3
D22,臺南市,七股區,樹子腳段,469-2
D22,臺南市,七股區,樹子腳段,469-3
D22,臺南市,七股區,樹子腳段,469-4
D22,臺南市,七股區,樹子腳段,469-5
D22,臺南市,七股區,樹子腳段,469-6
D22,臺南市,七股區,樹子腳段,476-6
D22,臺南市,七股區,樹子腳段,476-7
D22,臺南市,七股區,樹子腳段,476-8
D22,臺南市,七股區,樹子腳段,479-1
D22,臺南市,七股區,樹子腳段,480-1
D22,臺南市,七股區,樹子腳段,480-2
T16,屏東縣,枋寮鄉,大響營段,0710-0017
T16,屏東縣,枋寮鄉,大響營段,0710-0018
T16,屏東縣,枋寮鄉,大響營段,0710-0019
T16,屏東縣,枋寮鄉,大響營段,0710-0020
T16,屏東縣,枋寮鄉,大響營段,0710-0021
T16,屏東縣,枋寮鄉,大響營段,0710-0022
T16,屏東縣,枋寮鄉,大響營段,0711-0014
T16,屏東縣,枋寮鄉,大響營段,0711-0015
T16,屏東縣,枋寮鄉,大響營段,0711-0016
T16,屏東縣,枋寮鄉,大響營段,0711-0017
T16,屏東縣,枋寮鄉,大響營段,0711-0018
T16,屏東縣,枋寮鄉,大響營段,0711-0019
T16,屏東縣,枋寮鄉,大響營段,0711-0020
T16,屏東縣,枋寮鄉,大響營段,0711-0021
T16,屏東縣,枋寮鄉,大響營段,0711-0022
T16,屏東縣,枋寮鄉,大響營段,0711-0023
T16,屏東縣,枋寮鄉,大響營段,0711-0024
T16,屏東縣,枋寮鄉,大響營段,0711-0025
T16,屏東縣,枋寮鄉,大響營段,0711-0026
T16,屏東縣,枋寮鄉,大響營段,0711-0027
T16,屏東縣,枋寮鄉,大響營段,0711-0028
T16,屏東縣,枋寮鄉,大響營段,0711-0029
T16,屏東縣,枋寮鄉,大響營段,0711-0030
N08,彰化縣,二林鎮,大排沙段,1015-3
N08,彰化縣,二林鎮,大排沙段,1025-5
T16,屏東縣,枋寮鄉,新開村段,23-2
D22,臺南市,七股區,三和段,1025-7
D22,臺南市,七股區,三和段,1025-8
D22,臺南市,七股區,三和段,1025-2
D15,臺南市,麻豆區,港子尾段,68-32
D15,臺南市,麻豆區,港子尾段,68-33
D15,臺南市,麻豆區,港子尾段,68-34
D15,臺南市,麻豆區,港子尾段,68-35
D15,臺南市,麻豆區,港子尾段,68-36
D22,臺南市,七股區,三和段,94-2
D22,臺南市,七股區,三和段,100-1
D22,臺南市,七股區,三和段,101-2
K06,苗栗縣,三義鄉,伯公坑段,61-1
